Time,NOx (ppb),NO2 (ppb),PM 2.5 (ug/m3)
2019-10-31 01:00:00 UTC,1.8,AQI,4
2019-10-31 02:00:00 UTC,1.6,AQI,4
2019-10-31 03:00:00 UTC,1.8,AQI,2
2019-10-31 04:00:00 UTC,2.1,AQI,6
2019-10-31 05:00:00 UTC,2.1,AQI,5
2019-10-31 06:00:00 UTC,2.4,AQI,7
2019-10-31 07:00:00 UTC,2.9,AQI,4
2019-10-31 08:00:00 UTC,1.4,AQI,6
2019-10-31 09:00:00 UTC,1.6,AQI,6
2019-10-31 10:00:00 UTC,2.9,AQI,2
2019-10-31 11:00:00 UTC,4.9,AQI,0
2019-10-31 12:00:00 UTC,4.6,AQI,-1
2019-10-31 13:00:00 UTC,3.5,AQI,1
2019-10-31 14:00:00 UTC,3.1,AQI,1
2019-10-31 15:00:00 UTC,2.7,AQI,1
2019-10-31 16:00:00 UTC,2,AQI,4
2019-10-31 17:00:00 UTC,2.3,AQI,2
2019-10-31 18:00:00 UTC,2.2,AQI,2
2019-10-31 19:00:00 UTC,2.4,AQI,3
2019-10-31 20:00:00 UTC,2.6,AQI,3
2019-10-31 21:00:00 UTC,3.8,AQI,4
2019-10-31 22:00:00 UTC,6.4,AQI,5
2019-10-31 23:00:00 UTC,20.1,AQI,9
2019-11-01 00:00:00 UTC,36.3,AQI,10
2019-11-01 01:00:00 UTC,48.1,AQI,26
2019-11-01 02:00:00 UTC,92.8,AQI,32
2019-11-01 03:00:00 UTC,93.5,AQI,27
2019-11-01 04:00:00 UTC,73,AQI,23
2019-11-01 05:00:00 UTC,80.4,AQI,22
2019-11-01 06:00:00 UTC,85.4,AQI,18
2019-11-01 07:00:00 UTC,87.5,AQI,17
2019-11-01 08:00:00 UTC,83.3,AQI,16
2019-11-01 09:00:00 UTC,67.5,AQI,9
2019-11-01 10:00:00 UTC,86.9,AQI,9
2019-11-01 11:00:00 UTC,121.4,AQI,QAS
2019-11-01 12:00:00 UTC,181.2,AQI,QAS
2019-11-01 13:00:00 UTC,103,AQI,15
2019-11-01 14:00:00 UTC,67.7,AQI,13
2019-11-01 15:00:00 UTC,56.2,AQI,8
2019-11-01 16:00:00 UTC,38.6,AQI,2
2019-11-01 17:00:00 UTC,33.3,AQI,11
2019-11-01 18:00:00 UTC,33.2,AQI,8
2019-11-01 19:00:00 UTC,27,AQI,6
2019-11-01 20:00:00 UTC,29.8,AQI,3
2019-11-01 21:00:00 UTC,36.9,AQI,5
2019-11-01 22:00:00 UTC,53.1,AQI,3
2019-11-01 23:00:00 UTC,64.5,AQI,10
2019-11-02 00:00:00 UTC,78.1,AQI,18
2019-11-02 01:00:00 UTC,77.7,AQI,14
2019-11-02 02:00:00 UTC,56,AQI,16
2019-11-02 03:00:00 UTC,41.7,AQI,14
2019-11-02 04:00:00 UTC,57.8,AQI,17
2019-11-02 05:00:00 UTC,74.5,AQI,33
2019-11-02 06:00:00 UTC,68.4,AQI,24
2019-11-02 07:00:00 UTC,61.3,AQI,20
2019-11-02 08:00:00 UTC,59,AQI,18
2019-11-02 09:00:00 UTC,57,AQI,17
2019-11-02 10:00:00 UTC,60,AQI,13
2019-11-02 11:00:00 UTC,63.7,AQI,10
2019-11-02 12:00:00 UTC,41.7,AQI,0
2019-11-02 13:00:00 UTC,18.6,AQI,9
2019-11-02 14:00:00 UTC,13.1,AQI,6
2019-11-02 15:00:00 UTC,15.8,AQI,8
2019-11-02 16:00:00 UTC,11,AQI,8
2019-11-02 17:00:00 UTC,21.5,AQI,5
2019-11-02 18:00:00 UTC,17.9,AQI,6
2019-11-02 19:00:00 UTC,13.8,AQI,4
2019-11-02 20:00:00 UTC,6.1,AQI,4
2019-11-02 21:00:00 UTC,20.8,AQI,8
2019-11-02 22:00:00 UTC,42.3,AQI,6
2019-11-02 23:00:00 UTC,52,AQI,13
2019-11-03 00:00:00 UTC,49.9,AQI,17
2019-11-03 01:00:00 UTC,68.1,AQI,34
2019-11-03 02:00:00 UTC,82.1,AQI,47
2019-11-03 03:00:00 UTC,75.2,AQI,40
2019-11-03 04:00:00 UTC,61.5,AQI,38
2019-11-03 05:00:00 UTC,66.7,AQI,37
2019-11-03 07:00:00 UTC,SPN,SPN,34
2019-11-03 08:00:00 UTC,SPN,SPN,24
2019-11-03 09:00:00 UTC,60.6,AQI,21
2019-11-03 10:00:00 UTC,50.4,AQI,19
2019-11-03 11:00:00 UTC,47.9,AQI,21
2019-11-03 12:00:00 UTC,51.3,AQI,11
2019-11-03 13:00:00 UTC,64.9,AQI,16
2019-11-03 14:00:00 UTC,56.9,AQI,14
2019-11-03 15:00:00 UTC,34.3,AQI,18
2019-11-03 16:00:00 UTC,26.8,AQI,11
2019-11-03 17:00:00 UTC,20.3,AQI,9
2019-11-03 18:00:00 UTC,19.4,AQI,6
2019-11-03 19:00:00 UTC,19.9,AQI,9
2019-11-03 20:00:00 UTC,20.1,AQI,3
2019-11-03 21:00:00 UTC,22.8,AQI,7
2019-11-03 22:00:00 UTC,20.5,AQI,9
2019-11-03 23:00:00 UTC,32.8,AQI,10
2019-11-04 00:00:00 UTC,42.4,AQI,9
2019-11-04 01:00:00 UTC,43.6,AQI,12
2019-11-04 02:00:00 UTC,32.5,AQI,10
2019-11-04 03:00:00 UTC,24.5,AQI,10
2019-11-04 04:00:00 UTC,23.7,AQI,9
2019-11-04 05:00:00 UTC,29.3,AQI,5
2019-11-04 06:00:00 UTC,21.8,AQI,5
2019-11-04 07:00:00 UTC,23.8,AQI,5
2019-11-04 08:00:00 UTC,27.2,AQI,7
2019-11-04 09:00:00 UTC,25.2,AQI,6
2019-11-04 10:00:00 UTC,36.9,AQI,12
2019-11-04 11:00:00 UTC,53.4,AQI,9
2019-11-04 12:00:00 UTC,78.9,AQI,12
2019-11-04 13:00:00 UTC,83.1,AQI,9
2019-11-04 14:00:00 UTC,48.7,AQI,8
2019-11-04 15:00:00 UTC,41.2,AQI,12
2019-11-04 16:00:00 UTC,29,AQI,8
2019-11-04 17:00:00 UTC,21.9,AQI,10
2019-11-04 18:00:00 UTC,22.7,AQI,10
2019-11-04 19:00:00 UTC,19.8,AQI,10
2019-11-04 20:00:00 UTC,23.6,AQI,10
2019-11-04 21:00:00 UTC,24.7,AQI,6
2019-11-04 22:00:00 UTC,25,AQI,8
2019-11-04 23:00:00 UTC,37,AQI,7
2019-11-05 00:00:00 UTC,59.7,AQI,7
2019-11-05 01:00:00 UTC,78.3,AQI,8
2019-11-05 02:00:00 UTC,60.9,AQI,6
2019-11-05 03:00:00 UTC,59.3,AQI,11
2019-11-05 04:00:00 UTC,57.8,AQI,11
2019-11-05 05:00:00 UTC,53.9,AQI,13
2019-11-05 06:00:00 UTC,43.5,AQI,8
2019-11-05 07:00:00 UTC,54.5,AQI,7
2019-11-05 08:00:00 UTC,42.8,AQI,10
2019-11-05 09:00:00 UTC,46.8,AQI,8
2019-11-05 10:00:00 UTC,41.6,AQI,10
2019-11-05 11:00:00 UTC,44.6,AQI,11
2019-11-05 12:00:00 UTC,63.4,AQI,9
2019-11-05 13:00:00 UTC,57.3,AQI,17
2019-11-05 14:00:00 UTC,49.6,AQI,21
2019-11-05 15:00:00 UTC,45.2,AQI,17
2019-11-05 16:00:00 UTC,32.9,AQI,7
2019-11-05 17:00:00 UTC,32.4,AQI,14
2019-11-05 18:00:00 UTC,19.5,AQI,7
2019-11-05 19:00:00 UTC,PMA,AQI,6
2019-11-05 20:00:00 UTC,38.5,AQI,11
2019-11-05 21:00:00 UTC,40.9,AQI,5
2019-11-05 22:00:00 UTC,31.5,AQI,12
2019-11-05 23:00:00 UTC,45,AQI,8
2019-11-06 00:00:00 UTC,64,AQI,5
2019-11-06 01:00:00 UTC,78.4,AQI,10
2019-11-06 02:00:00 UTC,54.4,AQI,14
2019-11-06 03:00:00 UTC,52.9,AQI,13
2019-11-06 04:00:00 UTC,31.5,AQI,9
2019-11-06 05:00:00 UTC,41.9,AQI,7
2019-11-06 06:00:00 UTC,30.7,AQI,7
2019-11-06 07:00:00 UTC,24.5,AQI,6
2019-11-06 08:00:00 UTC,29.2,AQI,3
2019-11-06 09:00:00 UTC,17.6,AQI,5
2019-11-06 10:00:00 UTC,25,AQI,6
2019-11-06 11:00:00 UTC,40.4,AQI,5
2019-11-06 12:00:00 UTC,47.4,AQI,9
2019-11-06 13:00:00 UTC,40.3,AQI,5
2019-11-06 14:00:00 UTC,33.7,AQI,7
2019-11-06 15:00:00 UTC,29.5,AQI,7
2019-11-06 16:00:00 UTC,32,AQI,12
2019-11-06 17:00:00 UTC,39.4,AQI,7
2019-11-06 18:00:00 UTC,28.9,AQI,5
2019-11-06 19:00:00 UTC,30.4,AQI,13
2019-11-06 20:00:00 UTC,32.4,AQI,6
2019-11-06 21:00:00 UTC,36.6,AQI,7
2019-11-06 22:00:00 UTC,35.1,AQI,9
2019-11-06 23:00:00 UTC,36.9,AQI,7
2019-11-07 00:00:00 UTC,44.4,AQI,9
2019-11-07 01:00:00 UTC,42.7,AQI,8
2019-11-07 02:00:00 UTC,38.9,AQI,12
2019-11-07 03:00:00 UTC,32.1,AQI,8
2019-11-07 04:00:00 UTC,32,AQI,10
2019-11-07 05:00:00 UTC,32.7,AQI,12
2019-11-07 06:00:00 UTC,40.8,AQI,9
2019-11-07 07:00:00 UTC,50,AQI,11
2019-11-07 08:00:00 UTC,36.8,AQI,10
2019-11-07 09:00:00 UTC,14,AQI,8
2019-11-07 10:00:00 UTC,10.5,AQI,9
2019-11-07 11:00:00 UTC,10.5,AQI,12
2019-11-07 12:00:00 UTC,89.9,AQI,18
2019-11-07 13:00:00 UTC,42.1,AQI,19
2019-11-07 14:00:00 UTC,13.3,AQI,15
2019-11-07 15:00:00 UTC,11,AQI,16
2019-11-07 16:00:00 UTC,12.4,AQI,15
2019-11-07 17:00:00 UTC,8.9,AQI,11
2019-11-07 18:00:00 UTC,4.8,AQI,-5
2019-11-07 19:00:00 UTC,4.6,AQI,3
2019-11-07 20:00:00 UTC,4.2,AQI,-1
2019-11-07 21:00:00 UTC,4.3,AQI,2
2019-11-07 22:00:00 UTC,4.8,AQI,3
2019-11-07 23:00:00 UTC,4.5,AQI,1
2019-11-08 00:00:00 UTC,4.1,AQI,0
2019-11-08 01:00:00 UTC,3.9,AQI,3
2019-11-08 02:00:00 UTC,3.6,AQI,8
2019-11-08 03:00:00 UTC,3.4,AQI,8
2019-11-08 04:00:00 UTC,3.1,AQI,11
2019-11-08 05:00:00 UTC,3.3,AQI,8
2019-11-08 06:00:00 UTC,3.7,AQI,6
2019-11-08 07:00:00 UTC,3.9,AQI,7
2019-11-08 08:00:00 UTC,3.4,AQI,4
2019-11-08 09:00:00 UTC,3,AQI,3
2019-11-08 10:00:00 UTC,2.6,AQI,4
2019-11-08 11:00:00 UTC,3.8,AQI,7
2019-11-08 12:00:00 UTC,4.8,AQI,2
2019-11-08 13:00:00 UTC,6.2,AQI,5
2019-11-08 14:00:00 UTC,5.3,AQI,7
2019-11-08 15:00:00 UTC,5.1,AQI,10
2019-11-08 16:00:00 UTC,4.9,AQI,6
2019-11-08 17:00:00 UTC,5.4,AQI,9
2019-11-08 18:00:00 UTC,6,AQI,9
2019-11-08 19:00:00 UTC,5.9,AQI,8
2019-11-08 20:00:00 UTC,4.8,AQI,7
2019-11-08 21:00:00 UTC,6.5,AQI,12
2019-11-08 22:00:00 UTC,6.5,AQI,9
2019-11-08 23:00:00 UTC,7,AQI,7
2019-11-09 00:00:00 UTC,7.8,AQI,8
2019-11-09 01:00:00 UTC,9.2,AQI,9
2019-11-09 02:00:00 UTC,13,AQI,9
2019-11-09 03:00:00 UTC,13.8,AQI,9
2019-11-09 04:00:00 UTC,11.1,AQI,7
2019-11-09 05:00:00 UTC,10.1,AQI,12
2019-11-09 06:00:00 UTC,10.6,AQI,10
2019-11-09 07:00:00 UTC,11.4,AQI,10
2019-11-09 08:00:00 UTC,10.9,AQI,13
2019-11-09 09:00:00 UTC,13.1,AQI,13
2019-11-09 10:00:00 UTC,12.9,AQI,11
2019-11-09 11:00:00 UTC,12.8,AQI,10
2019-11-09 12:00:00 UTC,23.6,AQI,8
2019-11-09 13:00:00 UTC,43.8,AQI,5
2019-11-09 14:00:00 UTC,50.6,AQI,11
2019-11-09 15:00:00 UTC,38.9,AQI,11
2019-11-09 16:00:00 UTC,40,AQI,14
2019-11-09 17:00:00 UTC,31.3,AQI,16
2019-11-09 18:00:00 UTC,28.5,AQI,7
2019-11-09 19:00:00 UTC,17,AQI,9
2019-11-09 20:00:00 UTC,21.2,AQI,9
2019-11-09 21:00:00 UTC,38.3,AQI,12
2019-11-09 22:00:00 UTC,40.4,AQI,9
2019-11-09 23:00:00 UTC,51.6,AQI,11
2019-11-10 00:00:00 UTC,57.6,AQI,15
2019-11-10 01:00:00 UTC,62.5,AQI,13
2019-11-10 02:00:00 UTC,62.6,AQI,16
2019-11-10 03:00:00 UTC,52.4,AQI,15
2019-11-10 04:00:00 UTC,26.4,AQI,11
2019-11-10 05:00:00 UTC,29.4,AQI,13
2019-11-10 06:00:00 UTC,17.1,AQI,13
2019-11-10 07:00:00 UTC,SPN,SPN,14
2019-11-10 08:00:00 UTC,SPN,SPN,10
2019-11-10 09:00:00 UTC,29.4,AQI,19
2019-11-10 10:00:00 UTC,27.2,AQI,16
2019-11-10 11:00:00 UTC,13.3,AQI,11
2019-11-10 12:00:00 UTC,14.7,AQI,12
2019-11-10 13:00:00 UTC,21.9,AQI,8
2019-11-10 14:00:00 UTC,25.6,AQI,9
2019-11-10 15:00:00 UTC,30.2,AQI,8
2019-11-10 16:00:00 UTC,19.1,AQI,9
2019-11-10 17:00:00 UTC,17.2,AQI,7
2019-11-10 18:00:00 UTC,17.4,AQI,6
2019-11-10 19:00:00 UTC,17,AQI,7
2019-11-10 20:00:00 UTC,18.4,AQI,4
2019-11-10 21:00:00 UTC,17.3,AQI,7
2019-11-10 22:00:00 UTC,21.8,AQI,10
2019-11-10 23:00:00 UTC,30.5,AQI,6
2019-11-11 00:00:00 UTC,47.7,AQI,7
2019-11-11 01:00:00 UTC,36.9,AQI,8
2019-11-11 02:00:00 UTC,33.6,AQI,8
2019-11-11 03:00:00 UTC,39.3,AQI,12
2019-11-11 04:00:00 UTC,32,AQI,9
2019-11-11 05:00:00 UTC,21.9,AQI,4
2019-11-11 06:00:00 UTC,18.3,AQI,2
2019-11-11 07:00:00 UTC,16,AQI,3
2019-11-11 08:00:00 UTC,18.7,AQI,7
2019-11-11 09:00:00 UTC,17.5,AQI,6
2019-11-11 10:00:00 UTC,21.2,AQI,6
2019-11-11 11:00:00 UTC,32.8,AQI,6
2019-11-11 12:00:00 UTC,51.7,AQI,8
2019-11-11 13:00:00 UTC,57.3,AQI,6
2019-11-11 14:00:00 UTC,46.3,AQI,8
2019-11-11 15:00:00 UTC,44.5,AQI,7
2019-11-11 16:00:00 UTC,14,AQI,10
2019-11-11 17:00:00 UTC,5.4,AQI,8
2019-11-11 18:00:00 UTC,3.9,AQI,15
2019-11-11 19:00:00 UTC,3.1,AQI,-2
2019-11-11 20:00:00 UTC,3.1,AQI,-4
2019-11-11 21:00:00 UTC,3.7,AQI,3
2019-11-11 22:00:00 UTC,3.6,AQI,7
2019-11-11 23:00:00 UTC,3.5,AQI,3
2019-11-12 00:00:00 UTC,3.3,AQI,1
2019-11-12 01:00:00 UTC,2.9,AQI,0
2019-11-12 02:00:00 UTC,2.7,AQI,4
2019-11-12 03:00:00 UTC,2.2,AQI,2
2019-11-12 04:00:00 UTC,1.6,AQI,3
2019-11-12 05:00:00 UTC,1.9,AQI,0
2019-11-12 06:00:00 UTC,2.4,AQI,2
2019-11-12 07:00:00 UTC,2.3,AQI,5
2019-11-12 08:00:00 UTC,2.3,AQI,1
2019-11-12 09:00:00 UTC,2.8,AQI,2
2019-11-12 10:00:00 UTC,2.1,AQI,-1
2019-11-12 11:00:00 UTC,2.2,AQI,3
2019-11-12 12:00:00 UTC,3,AQI,0
2019-11-12 13:00:00 UTC,3.8,AQI,0
2019-11-12 14:00:00 UTC,4,AQI,-1
2019-11-12 15:00:00 UTC,4.4,AQI,0
2019-11-12 16:00:00 UTC,5.1,AQI,0
2019-11-12 17:00:00 UTC,4.5,AQI,0
2019-11-12 18:00:00 UTC,4.1,AQI,3
2019-11-12 19:00:00 UTC,5.1,AQI,0
2019-11-12 20:00:00 UTC,3.8,AQI,6
2019-11-12 21:00:00 UTC,3.6,AQI,1
2019-11-12 22:00:00 UTC,4.3,AQI,4
2019-11-12 23:00:00 UTC,7.5,AQI,5
2019-11-13 00:00:00 UTC,13.8,AQI,8
2019-11-13 01:00:00 UTC,18.8,AQI,14
2019-11-13 02:00:00 UTC,17.5,AQI,8
2019-11-13 03:00:00 UTC,10.9,AQI,9
2019-11-13 04:00:00 UTC,14.4,AQI,4
2019-11-13 05:00:00 UTC,11.9,AQI,7
2019-11-13 06:00:00 UTC,13.1,AQI,6
2019-11-13 07:00:00 UTC,15.5,AQI,6
2019-11-13 08:00:00 UTC,46.7,AQI,9
2019-11-13 09:00:00 UTC,20.5,AQI,4
2019-11-13 10:00:00 UTC,24.6,AQI,3
2019-11-13 11:00:00 UTC,44.6,AQI,5
2019-11-13 12:00:00 UTC,84.1,AQI,5
2019-11-13 13:00:00 UTC,66.5,AQI,8
2019-11-13 14:00:00 UTC,67.1,AQI,7
2019-11-13 15:00:00 UTC,57.1,AQI,7
2019-11-13 16:00:00 UTC,43.5,AQI,12
2019-11-13 17:00:00 UTC,44.4,AQI,7
2019-11-13 18:00:00 UTC,47,AQI,7
2019-11-13 19:00:00 UTC,20.6,AQI,7
2019-11-13 20:00:00 UTC,31.4,AQI,6
2019-11-13 21:00:00 UTC,44.3,AQI,7
2019-11-13 22:00:00 UTC,65.4,AQI,9
2019-11-13 23:00:00 UTC,64.2,AQI,10
2019-11-14 00:00:00 UTC,70.1,AQI,10
2019-11-14 01:00:00 UTC,73.3,AQI,11
2019-11-14 02:00:00 UTC,71.5,AQI,10
2019-11-14 03:00:00 UTC,44.9,AQI,10
2019-11-14 04:00:00 UTC,51.1,AQI,15
2019-11-14 05:00:00 UTC,45.2,AQI,10
2019-11-14 06:00:00 UTC,41.7,AQI,17
2019-11-14 07:00:00 UTC,30,AQI,8
2019-11-14 08:00:00 UTC,35.7,AQI,8
2019-11-14 09:00:00 UTC,33.3,AQI,8
2019-11-14 10:00:00 UTC,37.6,AQI,8
2019-11-14 11:00:00 UTC,41.8,AQI,11
2019-11-14 12:00:00 UTC,34.8,AQI,14
2019-11-14 13:00:00 UTC,30.1,AQI,12
2019-11-14 14:00:00 UTC,SPN,AQI,16
2019-11-14 15:00:00 UTC,SPN,SPN,7
2019-11-14 16:00:00 UTC,SPN,AQI,8
2019-11-14 17:00:00 UTC,14.9,AQI,10
2019-11-14 18:00:00 UTC,15,AQI,12
2019-11-14 19:00:00 UTC,12.5,AQI,12
2019-11-14 20:00:00 UTC,11.7,AQI,13
2019-11-14 21:00:00 UTC,10.3,AQI,8
2019-11-14 22:00:00 UTC,9.7,AQI,10
2019-11-14 23:00:00 UTC,13.1,AQI,14
2019-11-15 00:00:00 UTC,19.1,AQI,14
2019-11-15 01:00:00 UTC,33.9,AQI,11
2019-11-15 02:00:00 UTC,55.4,AQI,23
2019-11-15 03:00:00 UTC,77.4,AQI,23
2019-11-15 04:00:00 UTC,111,AQI,29
2019-11-15 05:00:00 UTC,99.9,AQI,31
2019-11-15 06:00:00 UTC,92.6,AQI,29
2019-11-15 07:00:00 UTC,80.4,AQI,22
2019-11-15 08:00:00 UTC,29.8,AQI,14
2019-11-15 09:00:00 UTC,8.5,AQI,12
2019-11-15 10:00:00 UTC,8.8,AQI,9
2019-11-15 11:00:00 UTC,12,AQI,7
2019-11-15 12:00:00 UTC,17.6,AQI,6
2019-11-15 13:00:00 UTC,21.9,AQI,1
2019-11-15 14:00:00 UTC,28.3,AQI,8
2019-11-15 15:00:00 UTC,13.2,AQI,9
2019-11-15 16:00:00 UTC,25.2,AQI,9
2019-11-15 17:00:00 UTC,15.4,AQI,5
2019-11-15 18:00:00 UTC,12.5,AQI,5
2019-11-15 19:00:00 UTC,7.2,AQI,5
2019-11-15 20:00:00 UTC,8.7,AQI,6
2019-11-15 21:00:00 UTC,14.3,AQI,3
2019-11-15 22:00:00 UTC,18.6,AQI,7
2019-11-15 23:00:00 UTC,15.5,AQI,5
2019-11-16 00:00:00 UTC,43.5,AQI,7
2019-11-16 01:00:00 UTC,95.7,AQI,24
2019-11-16 02:00:00 UTC,125.4,AQI,23
2019-11-16 03:00:00 UTC,122.3,AQI,31
2019-11-16 04:00:00 UTC,104.4,AQI,31
2019-11-16 05:00:00 UTC,110.7,AQI,44
2019-11-16 06:00:00 UTC,103.9,AQI,40
2019-11-16 07:00:00 UTC,95.8,AQI,34
2019-11-16 08:00:00 UTC,87.8,AQI,26
2019-11-16 09:00:00 UTC,86,AQI,22
2019-11-16 10:00:00 UTC,76.9,AQI,16
2019-11-16 11:00:00 UTC,54.8,AQI,11
2019-11-16 12:00:00 UTC,44.9,AQI,10
2019-11-16 13:00:00 UTC,59.7,AQI,8
2019-11-16 14:00:00 UTC,65.3,AQI,8
2019-11-16 15:00:00 UTC,47.1,AQI,17
2019-11-16 16:00:00 UTC,36.8,AQI,12
2019-11-16 17:00:00 UTC,32.9,AQI,12
2019-11-16 18:00:00 UTC,36.9,AQI,11
2019-11-16 19:00:00 UTC,31.4,AQI,8
2019-11-16 20:00:00 UTC,28.4,AQI,3
2019-11-16 21:00:00 UTC,28.7,AQI,10
2019-11-16 22:00:00 UTC,37.8,AQI,7
2019-11-16 23:00:00 UTC,64.4,AQI,14
2019-11-17 00:00:00 UTC,79.5,AQI,16
2019-11-17 01:00:00 UTC,80,AQI,19
2019-11-17 02:00:00 UTC,66.6,AQI,20
2019-11-17 03:00:00 UTC,45.5,AQI,32
2019-11-17 04:00:00 UTC,46.8,AQI,26
2019-11-17 05:00:00 UTC,50.2,AQI,31
2019-11-17 06:00:00 UTC,39.6,AQI,20
2019-11-17 07:00:00 UTC,CAL,CAL,21
2019-11-17 08:00:00 UTC,CAL,CAL,20
2019-11-17 09:00:00 UTC,CAL,CAL,19
2019-11-17 10:00:00 UTC,CAL,AQI,22
2019-11-17 11:00:00 UTC,18,AQI,22
2019-11-17 12:00:00 UTC,38.4,AQI,25
2019-11-17 13:00:00 UTC,55.8,AQI,23
2019-11-17 14:00:00 UTC,50.3,AQI,20
2019-11-17 15:00:00 UTC,41.6,AQI,19
2019-11-17 16:00:00 UTC,32.1,AQI,17
2019-11-17 17:00:00 UTC,29.6,AQI,11
2019-11-17 18:00:00 UTC,26.9,AQI,15
2019-11-17 19:00:00 UTC,20.2,AQI,15
2019-11-17 20:00:00 UTC,15.6,AQI,11
2019-11-17 21:00:00 UTC,14,AQI,10
2019-11-17 22:00:00 UTC,38.2,AQI,14
2019-11-17 23:00:00 UTC,50.8,AQI,12
2019-11-18 00:00:00 UTC,51.6,AQI,13
2019-11-18 01:00:00 UTC,39.1,AQI,29
2019-11-18 02:00:00 UTC,72,AQI,33
2019-11-18 03:00:00 UTC,100.7,AQI,40
2019-11-18 04:00:00 UTC,80.8,AQI,40
2019-11-18 05:00:00 UTC,22.2,AQI,15
2019-11-18 06:00:00 UTC,5.7,AQI,8
2019-11-18 07:00:00 UTC,9,AQI,7
2019-11-18 08:00:00 UTC,14.7,AQI,6
2019-11-18 09:00:00 UTC,25.6,AQI,11
2019-11-18 10:00:00 UTC,7,AQI,7
2019-11-18 11:00:00 UTC,18.7,AQI,8
2019-11-18 12:00:00 UTC,24.9,AQI,9
2019-11-18 13:00:00 UTC,43.4,AQI,3
2019-11-18 14:00:00 UTC,27.6,AQI,7
2019-11-18 15:00:00 UTC,24,AQI,10
2019-11-18 16:00:00 UTC,36.1,AQI,7
2019-11-18 17:00:00 UTC,31.1,AQI,9
2019-11-18 18:00:00 UTC,23.2,AQI,11
2019-11-18 19:00:00 UTC,35.1,AQI,11
2019-11-18 20:00:00 UTC,23,AQI,10
2019-11-18 21:00:00 UTC,29.5,AQI,12
2019-11-18 22:00:00 UTC,50.1,AQI,10
2019-11-18 23:00:00 UTC,81.8,AQI,12
2019-11-19 00:00:00 UTC,81.3,AQI,15
2019-11-19 01:00:00 UTC,83.9,AQI,17
2019-11-19 02:00:00 UTC,91.9,AQI,19
2019-11-19 03:00:00 UTC,126.6,AQI,30
2019-11-19 04:00:00 UTC,115.3,AQI,25
2019-11-19 05:00:00 UTC,87.5,AQI,23
2019-11-19 06:00:00 UTC,75.1,AQI,16
2019-11-19 07:00:00 UTC,29.1,AQI,18
2019-11-19 08:00:00 UTC,13.8,AQI,12
2019-11-19 09:00:00 UTC,14.8,AQI,14
2019-11-19 10:00:00 UTC,16.2,AQI,11
2019-11-19 11:00:00 UTC,19,AQI,10
2019-11-19 12:00:00 UTC,33.9,AQI,14
2019-11-19 13:00:00 UTC,47.8,AQI,6
2019-11-19 14:00:00 UTC,64,AQI,16
2019-11-19 15:00:00 UTC,49.9,AQI,16
2019-11-19 16:00:00 UTC,QAS,AQI,13
2019-11-19 17:00:00 UTC,QAS,QAS,18
2019-11-19 18:00:00 UTC,QAS,QAS,9
2019-11-19 19:00:00 UTC,QAS,QAS,11
2019-11-19 20:00:00 UTC,QAS,QAS,AQI
2019-11-19 21:00:00 UTC,QAS,QAS,7
2019-11-19 22:00:00 UTC,QAS,QAS,10
2019-11-19 23:00:00 UTC,QAS,AQI,10
2019-11-20 00:00:00 UTC,55.3,AQI,12
2019-11-20 01:00:00 UTC,62.3,AQI,14
2019-11-20 02:00:00 UTC,50.3,AQI,12
2019-11-20 03:00:00 UTC,35.3,AQI,10
2019-11-20 04:00:00 UTC,34.3,AQI,10
2019-11-20 05:00:00 UTC,25.2,AQI,12
2019-11-20 06:00:00 UTC,24,AQI,10
2019-11-20 07:00:00 UTC,27,AQI,6
2019-11-20 08:00:00 UTC,18.6,AQI,11
2019-11-20 09:00:00 UTC,20,AQI,17
2019-11-20 10:00:00 UTC,16.8,AQI,17
2019-11-20 11:00:00 UTC,28.2,AQI,20
2019-11-20 12:00:00 UTC,32.3,AQI,19
2019-11-20 13:00:00 UTC,34.7,AQI,17
2019-11-20 14:00:00 UTC,31.2,AQI,14
2019-11-20 15:00:00 UTC,29.1,AQI,12
2019-11-20 16:00:00 UTC,24.3,AQI,11
2019-11-20 17:00:00 UTC,17.3,AQI,9
2019-11-20 18:00:00 UTC,18.1,AQI,11
2019-11-20 19:00:00 UTC,PMA,AQI,11
2019-11-20 20:00:00 UTC,21.8,AQI,8
2019-11-20 21:00:00 UTC,19.3,AQI,6
2019-11-20 22:00:00 UTC,20.2,AQI,8
2019-11-20 23:00:00 UTC,21.7,AQI,4
2019-11-21 00:00:00 UTC,18.5,AQI,6
2019-11-21 01:00:00 UTC,18.2,AQI,7
2019-11-21 02:00:00 UTC,16.7,AQI,6
2019-11-21 03:00:00 UTC,15.2,AQI,3
2019-11-21 04:00:00 UTC,14.6,AQI,7
2019-11-21 05:00:00 UTC,16.1,AQI,3
2019-11-21 06:00:00 UTC,11.7,AQI,6
2019-11-21 07:00:00 UTC,7.4,AQI,4
2019-11-21 08:00:00 UTC,8.9,AQI,5
2019-11-21 09:00:00 UTC,10.6,AQI,5
2019-11-21 10:00:00 UTC,18.3,AQI,6
2019-11-21 11:00:00 UTC,37.5,AQI,8
2019-11-21 12:00:00 UTC,46.6,AQI,9
2019-11-21 13:00:00 UTC,33.4,AQI,8
2019-11-21 14:00:00 UTC,28.8,AQI,5
2019-11-21 15:00:00 UTC,QAS,AQI,9
2019-11-21 16:00:00 UTC,QAS,QAS,5
2019-11-21 17:00:00 UTC,QAS,QAS,4
